Date,Store,Sales,DayOfWeek,Promo,StateHoliday,SchoolHoliday,Month,Year,WeekOfYear
2018-03-22,2,5617.44,4,1,0,0,3,2018,12
2018-03-23,2,7175.26,5,1,0,0,3,2018,12
2018-03-24,2,7062.54,6,1,0,0,3,2018,12
2018-03-26,2,4628.74,1,0,0,0,3,2018,13
2018-03-27,2,5384.54,2,0,0,0,3,2018,13
2018-03-28,2,6304.34,3,1,0,0,3,2018,13
2018-03-29,2,5726.88,4,0,0,0,3,2018,13
2018-03-30,2,2266.33,5,0,1,0,3,2018,13
2018-03-31,2,8200.52,6,0,0,0,3,2018,13
2018-04-02,2,2322.97,1,1,1,0,4,2018,14
2018-04-03,2,4832.94,2,0,0,0,4,2018,14
2018-04-04,2,5383.12,3,0,0,0,4,2018,14
2018-04-05,2,5925.58,4,0,0,0,4,2018,14
2018-04-06,2,6956.04,5,1,0,0,4,2018,14
2018-04-07,2,8072.67,6,1,0,0,4,2018,14
2018-04-09,2,5798.75,1,1,0,0,4,2018,15
2018-04-10,2,5311.1,2,0,0,0,4,2018,15
2018-04-11,2,6173.48,3,1,0,0,4,2018,15
2018-04-12,2,5473.23,4,0,0,0,4,2018,15
2018-04-13,2,6447.21,5,0,0,0,4,2018,15
2018-04-14,2,8458.92,6,1,0,0,4,2018,15
2018-04-16,2,5293.85,1,1,0,0,4,2018,16
2018-04-17,2,6107.8,2,0,0,0,4,2018,16
2018-04-18,2,5737.74,3,0,0,0,4,2018,16
2018-04-19,2,5822.87,4,0,0,0,4,2018,16
2018-04-20,2,6265.13,5,0,0,0,4,2018,16
2018-04-21,2,6772.44,6,0,0,0,4,2018,16
2018-04-23,2,6081.09,1,1,0,0,4,2018,17
2018-04-24,2,5592.82,2,0,0,0,4,2018,17
2018-04-25,2,4613.12,3,0,0,0,4,2018,17
2018-04-26,2,5741.52,4,0,0,0,4,2018,17
2018-04-27,2,6700.0,5,1,0,0,4,2018,17
2018-04-28,2,7082.65,6,0,0,0,4,2018,17
2018-04-30,2,5723.35,1,0,0,0,4,2018,18
2018-05-01,2,2465.17,2,0,1,0,5,2018,18
2018-05-02,2,4952.56,3,0,0,0,5,2018,18
2018-05-03,2,5631.1,4,0,0,0,5,2018,18
2018-05-04,2,6604.88,5,0,0,0,5,2018,18
2018-05-05,2,7602.88,6,1,0,0,5,2018,18
2018-05-07,2,5362.04,1,0,0,0,5,2018,19
2018-05-08,2,5240.14,2,0,0,0,5,2018,19
2018-05-09,2,5563.25,3,0,0,0,5,2018,19
2018-05-10,2,5247.33,4,0,0,0,5,2018,19
2018-05-11,2,5430.93,5,0,0,0,5,2018,19
2018-05-12,2,6972.2,6,0,0,0,5,2018,19
2018-05-14,2,5516.32,1,0,0,0,5,2018,20
2018-05-15,2,5458.25,2,0,0,0,5,2018,20
2018-05-16,2,5311.28,3,0,0,0,5,2018,20
2018-05-17,2,6715.11,4,0,0,0,5,2018,20
2018-05-18,2,7254.38,5,1,0,0,5,2018,20
2018-05-19,2,6707.1,6,0,0,0,5,2018,20
2018-05-21,2,4683.85,1,0,0,0,5,2018,21
2018-05-22,2,6123.76,2,1,0,0,5,2018,21
2018-05-23,2,5785.88,3,0,0,0,5,2018,21
2018-05-24,2,5794.4,4,0,0,0,5,2018,21
2018-05-25,2,5728.16,5,0,0,0,5,2018,21
2018-05-26,2,8065.09,6,1,0,0,5,2018,21
2018-05-28,2,5252.84,1,0,0,0,5,2018,22
2018-05-29,2,5540.74,2,0,0,0,5,2018,22
2018-05-30,2,5128.87,3,0,0,0,5,2018,22
2018-05-31,2,5355.26,4,0,0,0,5,2018,22
2018-06-01,2,7309.28,5,1,0,0,6,2018,22
2018-06-02,2,6674.41,6,0,0,0,6,2018,22
2018-06-04,2,5636.72,1,0,0,0,6,2018,23
2018-06-05,2,4954.87,2,0,0,0,6,2018,23
2018-06-06,2,5065.59,3,0,0,0,6,2018,23
2018-06-07,2,6216.89,4,1,0,0,6,2018,23
2018-06-08,2,5974.08,5,0,0,0,6,2018,23
2018-06-09,2,6501.75,6,0,0,0,6,2018,23
2018-06-11,2,5818.69,1,1,0,0,6,2018,24
2018-06-12,2,5420.84,2,0,0,0,6,2018,24
2018-06-13,2,5741.37,3,0,0,0,6,2018,24
2018-06-14,2,5503.5,4,0,0,0,6,2018,24
2018-06-15,2,6653.41,5,1,0,0,6,2018,24
2018-06-16,2,6367.38,6,0,0,0,6,2018,24
2018-06-18,2,4827.19,1,1,0,0,6,2018,25
2018-06-19,2,5342.4,2,0,0,0,6,2018,25
2018-06-20,2,5057.01,3,1,0,0,6,2018,25
2018-06-21,2,6530.77,4,1,0,0,6,2018,25
2018-06-22,2,6771.61,5,1,0,0,6,2018,25
2018-06-23,2,7448.69,6,1,0,0,6,2018,25
2018-06-25,2,4345.85,1,0,0,0,6,2018,26
2018-06-26,2,5220.41,2,0,0,0,6,2018,26
2018-06-27,2,5266.08,3,0,0,0,6,2018,26
2018-06-28,2,5811.19,4,0,0,0,6,2018,26
2018-06-29,2,5347.55,5,0,0,0,6,2018,26
2018-06-30,2,6528.65,6,0,0,0,6,2018,26
2018-07-02,2,5583.96,1,1,0,1,7,2018,27
2018-07-03,2,5507.5,2,0,0,1,7,2018,27
2018-07-04,2,5394.15,3,0,0,1,7,2018,27
2018-07-05,2,5369.74,4,0,0,1,7,2018,27
2018-07-06,2,5729.31,5,0,0,1,7,2018,27
2018-07-07,2,6833.33,6,0,0,1,7,2018,27
2018-07-09,2,4812.14,1,0,0,1,7,2018,28
2018-07-10,2,4981.18,2,0,0,1,7,2018,28
2018-07-11,2,5529.19,3,0,0,1,7,2018,28
2018-07-12,2,6400.4,4,0,0,1,7,2018,28
2018-07-13,2,5780.12,5,0,0,1,7,2018,28
2018-07-14,2,8267.75,6,1,0,1,7,2018,28
2018-07-16,2,5316.33,1,1,0,1,7,2018,29
2018-07-17,2,5685.42,2,0,0,1,7,2018,29
2018-07-18,2,5751.83,3,0,0,1,7,2018,29
2018-07-19,2,4868.86,4,0,0,1,7,2018,29
2018-07-20,2,6008.4,5,0,0,1,7,2018,29
2018-07-21,2,6153.41,6,0,0,1,7,2018,29
2018-07-23,2,5374.08,1,0,0,1,7,2018,30
2018-07-24,2,5991.47,2,1,0,1,7,2018,30
2018-07-25,2,4960.36,3,0,0,1,7,2018,30
2018-07-26,2,5751.12,4,0,0,1,7,2018,30
2018-07-27,2,5274.34,5,0,0,1,7,2018,30
2018-07-28,2,9197.97,6,1,0,1,7,2018,30
2018-07-30,2,4967.09,1,0,0,1,7,2018,31
2018-07-31,2,4708.6,2,0,0,1,7,2018,31
2018-08-01,2,5503.1,3,0,0,1,8,2018,31
2018-08-02,2,5712.69,4,0,0,1,8,2018,31
2018-08-03,2,7494.66,5,1,0,1,8,2018,31
2018-08-04,2,7561.5,6,1,0,1,8,2018,31
2018-08-06,2,5520.51,1,0,0,1,8,2018,32
2018-08-07,2,5851.67,2,0,0,1,8,2018,32
2018-08-08,2,6121.93,3,1,0,1,8,2018,32
2018-08-09,2,6880.52,4,1,0,1,8,2018,32
2018-08-10,2,5647.53,5,0,0,1,8,2018,32
2018-08-11,2,7262.07,6,0,0,1,8,2018,32
2018-08-13,2,5761.41,1,1,0,1,8,2018,33
2018-08-14,2,7305.34,2,1,0,1,8,2018,33
2018-08-15,2,6160.9,3,1,0,1,8,2018,33
2018-08-16,2,6003.96,4,0,0,1,8,2018,33
2018-08-17,2,6767.56,5,1,0,1,8,2018,33
2018-08-18,2,7371.62,6,0,0,1,8,2018,33
2018-08-20,2,5698.88,1,1,0,1,8,2018,34
2018-08-21,2,5108.25,2,0,0,1,8,2018,34
2018-08-22,2,5640.06,3,0,0,1,8,2018,34
2018-08-23,2,6493.33,4,1,0,1,8,2018,34
2018-08-24,2,6838.47,5,0,0,1,8,2018,34
2018-08-25,2,8527.16,6,1,0,1,8,2018,34
2018-08-27,2,5946.93,1,0,0,1,8,2018,35
2018-08-28,2,6187.21,2,0,0,1,8,2018,35
2018-08-29,2,4226.63,3,0,0,1,8,2018,35
2018-08-30,2,6829.45,4,0,0,1,8,2018,35
2018-08-31,2,6182.23,5,1,0,1,8,2018,35
2018-09-01,2,7898.44,6,0,0,0,9,2018,35
2018-09-03,2,5366.99,1,1,0,0,9,2018,36
2018-09-04,2,5088.09,2,0,0,0,9,2018,36
2018-09-05,2,5490.96,3,0,0,0,9,2018,36
2018-09-06,2,7278.49,4,1,0,0,9,2018,36
2018-09-07,2,5992.07,5,0,0,0,9,2018,36
2018-09-08,2,7547.17,6,0,0,0,9,2018,36
2018-09-10,2,5986.64,1,1,0,0,9,2018,37
2018-09-11,2,5697.15,2,0,0,0,9,2018,37
2018-09-12,2,5408.56,3,0,0,0,9,2018,37
2018-09-13,2,5340.02,4,0,0,0,9,2018,37
2018-09-14,2,7996.51,5,1,0,0,9,2018,37
2018-09-15,2,6865.19,6,0,0,0,9,2018,37
2018-09-17,2,5331.01,1,0,0,0,9,2018,38
2018-09-18,2,5368.88,2,0,0,0,9,2018,38
2018-09-19,2,5755.65,3,0,0,0,9,2018,38
2018-09-20,2,5698.48,4,0,0,0,9,2018,38
2018-09-21,2,6682.82,5,0,0,0,9,2018,38
2018-09-22,2,6890.33,6,0,0,0,9,2018,38
2018-09-24,2,6649.13,1,1,0,0,9,2018,39
2018-09-25,2,6628.92,2,1,0,0,9,2018,39
2018-09-26,2,6036.32,3,0,0,0,9,2018,39
2018-09-27,2,7114.61,4,1,0,0,9,2018,39
2018-09-28,2,5634.58,5,0,0,0,9,2018,39
2018-09-29,2,8672.39,6,0,0,0,9,2018,39
2018-10-01,2,5079.8,1,0,0,0,10,2018,40
2018-10-02,2,7915.79,2,0,0,0,10,2018,40
2018-10-03,2,2478.35,3,0,1,0,10,2018,40
2018-10-04,2,7450.63,4,1,0,0,10,2018,40
2018-10-05,2,6722.08,5,1,0,0,10,2018,40
2018-10-06,2,6581.12,6,0,0,0,10,2018,40
2018-10-08,2,5882.62,1,0,0,0,10,2018,41
2018-10-09,2,7102.16,2,1,0,0,10,2018,41
2018-10-10,2,5211.03,3,0,0,0,10,2018,41
2018-10-11,2,5935.21,4,0,0,0,10,2018,41
2018-10-12,2,6672.62,5,0,0,0,10,2018,41
2018-10-13,2,7906.97,6,1,0,0,10,2018,41
2018-10-15,2,5949.84,1,0,0,0,10,2018,42
2018-10-16,2,6340.55,2,1,0,0,10,2018,42
2018-10-17,2,5011.84,3,0,0,0,10,2018,42
2018-10-18,2,7655.18,4,1,0,0,10,2018,42
2018-10-19,2,7507.26,5,1,0,0,10,2018,42
2018-10-20,2,7771.23,6,0,0,0,10,2018,42
2018-10-22,2,6259.24,1,1,0,0,10,2018,43
2018-10-23,2,5897.64,2,1,0,0,10,2018,43
2018-10-24,2,5225.62,3,0,0,0,10,2018,43
2018-10-25,2,5712.26,4,0,0,0,10,2018,43
2018-10-26,2,6962.65,5,0,0,0,10,2018,43
2018-10-27,2,7251.28,6,0,0,0,10,2018,43
2018-10-29,2,4972.55,1,0,0,0,10,2018,44
2018-10-30,2,6355.71,2,1,0,0,10,2018,44
2018-10-31,2,6055.2,3,0,0,0,10,2018,44
2018-11-01,2,6538.33,4,0,0,0,11,2018,44
2018-11-02,2,6931.54,5,0,0,0,11,2018,44
2018-11-03,2,8895.66,6,0,0,0,11,2018,44
2018-11-05,2,6109.55,1,0,0,0,11,2018,45
2018-11-06,2,6269.53,2,0,0,0,11,2018,45
2018-11-07,2,7336.07,3,1,0,0,11,2018,45
2018-11-08,2,6821.17,4,0,0,0,11,2018,45
2018-11-09,2,7475.95,5,1,0,0,11,2018,45
2018-11-10,2,8301.1,6,0,0,0,11,2018,45
2018-11-12,2,5939.62,1,0,0,0,11,2018,46
2018-11-13,2,6036.59,2,0,0,0,11,2018,46
2018-11-14,2,6360.76,3,0,0,0,11,2018,46
2018-11-15,2,6439.89,4,0,0,0,11,2018,46
2018-11-16,2,6486.86,5,0,0,0,11,2018,46
2018-11-17,2,10056.01,6,1,0,0,11,2018,46
2018-11-19,2,6330.3,1,0,0,0,11,2018,47
2018-11-20,2,7526.99,2,1,0,0,11,2018,47
2018-11-21,2,5781.71,3,0,0,0,11,2018,47
2018-11-22,2,6114.43,4,0,0,0,11,2018,47
2018-11-23,2,7165.22,5,0,0,0,11,2018,47
2018-11-24,2,8905.99,6,0,0,0,11,2018,47
2018-11-26,2,6898.32,1,1,0,0,11,2018,48
2018-11-27,2,6120.33,2,0,0,0,11,2018,48
2018-11-28,2,6448.36,3,0,0,0,11,2018,48
2018-11-29,2,5708.5,4,0,0,0,11,2018,48
2018-11-30,2,6415.99,5,0,0,0,11,2018,48
2018-12-01,2,8169.47,6,0,0,0,12,2018,48
2018-12-03,2,6667.83,1,0,0,0,12,2018,49
2018-12-04,2,7020.9,2,0,0,0,12,2018,49
2018-12-05,2,7204.08,3,0,0,0,12,2018,49
2018-12-06,2,8395.97,4,1,0,0,12,2018,49
2018-12-07,2,7569.0,5,0,0,0,12,2018,49
2018-12-08,2,9469.79,6,0,0,0,12,2018,49
2018-12-10,2,8545.25,1,1,0,0,12,2018,50
2018-12-11,2,8080.07,2,1,0,0,12,2018,50
2018-12-12,2,6730.26,3,0,0,0,12,2018,50
2018-12-13,2,8503.82,4,1,0,0,12,2018,50
2018-12-14,2,7082.85,5,0,0,0,12,2018,50
2018-12-15,2,8955.27,6,0,0,0,12,2018,50
2018-12-17,2,7338.24,1,0,0,0,12,2018,51
2018-12-18,2,7410.64,2,0,0,1,12,2018,51
2018-12-19,2,8874.19,3,1,0,1,12,2018,51
2018-12-20,2,8850.15,4,1,0,1,12,2018,51
2018-12-21,2,8389.04,5,0,0,1,12,2018,51
2018-12-22,2,9666.25,6,0,0,1,12,2018,51
2018-12-24,2,9869.36,1,1,0,1,12,2018,52
2018-12-25,2,3442.07,2,1,1,0,12,2018,52
2018-12-26,2,3247.06,3,1,1,0,12,2018,52
2018-12-27,2,8704.81,4,0,0,1,12,2018,52
2018-12-28,2,9489.33,5,0,0,1,12,2018,52
2018-12-29,2,11925.42,6,1,0,1,12,2018,52
2018-12-31,2,8829.41,1,0,0,1,12,2018,1
2019-01-01,2,2005.71,2,0,1,0,1,2019,1
2019-01-02,2,4293.64,3,0,0,0,1,2019,1
2019-01-03,2,4441.61,4,0,0,0,1,2019,1
2019-01-04,2,5596.95,5,0,0,0,1,2019,1
2019-01-05,2,6170.49,6,0,0,0,1,2019,1
2019-01-07,2,5568.13,1,1,0,0,1,2019,2
2019-01-08,2,4240.96,2,0,0,0,1,2019,2
2019-01-09,2,4370.25,3,0,0,0,1,2019,2
2019-01-10,2,4423.23,4,0,0,0,1,2019,2
2019-01-11,2,4645.54,5,0,0,0,1,2019,2
2019-01-12,2,7294.59,6,1,0,0,1,2019,2
2019-01-14,2,5264.91,1,1,0,0,1,2019,3
2019-01-15,2,4720.8,2,0,0,0,1,2019,3
2019-01-16,2,4121.68,3,0,0,0,1,2019,3
2019-01-17,2,4596.16,4,0,0,0,1,2019,3
2019-01-18,2,6323.26,5,1,0,0,1,2019,3
2019-01-19,2,6409.69,6,0,0,0,1,2019,3
2019-01-21,2,4621.37,1,0,0,0,1,2019,4
2019-01-22,2,4816.61,2,0,0,0,1,2019,4
2019-01-23,2,5254.55,3,1,0,0,1,2019,4
2019-01-24,2,4435.05,4,0,0,0,1,2019,4
2019-01-25,2,4823.01,5,0,0,0,1,2019,4
2019-01-26,2,6817.25,6,1,0,0,1,2019,4
2019-01-28,2,5354.36,1,1,0,0,1,2019,5
2019-01-29,2,4537.3,2,0,0,0,1,2019,5
2019-01-30,2,5584.69,3,1,0,0,1,2019,5
2019-01-31,2,6244.01,4,1,0,0,1,2019,5
2019-02-01,2,6002.49,5,0,0,0,2,2019,5
2019-02-02,2,6753.43,6,0,0,0,2,2019,5
2019-02-04,2,4921.54,1,0,0,0,2,2019,6
2019-02-05,2,5115.81,2,1,0,0,2,2019,6
2019-02-06,2,4679.06,3,0,0,0,2,2019,6
2019-02-07,2,5766.86,4,1,0,0,2,2019,6
2019-02-08,2,6222.04,5,0,0,0,2,2019,6
2019-02-09,2,7194.86,6,1,0,0,2,2019,6
2019-02-11,2,4576.57,1,0,0,0,2,2019,7
2019-02-12,2,4801.68,2,0,0,0,2,2019,7
2019-02-13,2,4542.91,3,0,0,0,2,2019,7
2019-02-14,2,6236.65,4,1,0,0,2,2019,7
2019-02-15,2,6100.67,5,1,0,0,2,2019,7
2019-02-16,2,6327.28,6,0,0,0,2,2019,7
2019-02-18,2,5358.82,1,1,0,0,2,2019,8
2019-02-19,2,5512.57,2,1,0,0,2,2019,8
2019-02-20,2,4893.75,3,0,0,0,2,2019,8
2019-02-21,2,4999.5,4,0,0,0,2,2019,8
2019-02-22,2,5696.02,5,0,0,0,2,2019,8
2019-02-23,2,8197.26,6,1,0,0,2,2019,8
2019-02-25,2,4698.44,1,0,0,0,2,2019,9
2019-02-26,2,6040.16,2,1,0,0,2,2019,9
2019-02-27,2,4802.98,3,0,0,0,2,2019,9
2019-02-28,2,5161.06,4,0,0,0,2,2019,9
2019-03-01,2,5778.35,5,0,0,0,3,2019,9
2019-03-02,2,9672.36,6,1,0,0,3,2019,9
2019-03-04,2,5150.12,1,0,0,0,3,2019,10
2019-03-05,2,5482.76,2,0,0,0,3,2019,10
2019-03-06,2,5567.41,3,0,0,0,3,2019,10
2019-03-07,2,5697.61,4,0,0,0,3,2019,10
2019-03-08,2,6365.07,5,1,0,0,3,2019,10
2019-03-09,2,7070.84,6,0,0,0,3,2019,10
2019-03-11,2,5150.66,1,0,0,0,3,2019,11
2019-03-12,2,5211.99,2,0,0,0,3,2019,11
2019-03-13,2,5935.44,3,1,0,0,3,2019,11
2019-03-14,2,5819.57,4,0,0,0,3,2019,11
2019-03-15,2,5142.18,5,0,0,0,3,2019,11
2019-03-16,2,6785.57,6,0,0,0,3,2019,11
2019-03-18,2,5305.5,1,0,0,0,3,2019,12
2019-03-19,2,5218.85,2,0,0,0,3,2019,12
2019-03-20,2,6828.72,3,1,0,0,3,2019,12
2019-03-21,2,6644.75,4,1,0,0,3,2019,12
2019-03-22,2,6069.34,5,0,0,0,3,2019,12
2019-03-23,2,6499.46,6,0,0,0,3,2019,12
2019-03-25,2,5386.05,1,0,0,0,3,2019,13
2019-03-26,2,4789.48,2,0,0,0,3,2019,13
2019-03-27,2,4936.99,3,0,0,0,3,2019,13
2019-03-28,2,5733.86,4,1,0,0,3,2019,13
2019-03-29,2,6513.23,5,0,0,0,3,2019,13
2019-03-30,2,7246.07,6,0,0,0,3,2019,13
2019-04-01,2,5636.1,1,1,0,0,4,2019,14
2019-04-02,2,5382.59,2,0,0,0,4,2019,14
2019-04-03,2,6314.71,3,1,0,0,4,2019,14
2019-04-04,2,5689.09,4,0,0,0,4,2019,14
2019-04-05,2,6156.78,5,0,0,0,4,2019,14
2019-04-06,2,6587.03,6,0,0,0,4,2019,14
2019-04-08,2,5399.39,1,0,0,0,4,2019,15
2019-04-09,2,5560.93,2,0,0,0,4,2019,15
2019-04-10,2,5715.1,3,0,0,0,4,2019,15
2019-04-11,2,5082.18,4,0,0,0,4,2019,15
2019-04-12,2,5726.57,5,0,0,0,4,2019,15
2019-04-13,2,7532.68,6,0,0,0,4,2019,15
2019-04-15,2,5577.16,1,1,0,0,4,2019,16
2019-04-16,2,5358.5,2,0,0,0,4,2019,16
2019-04-17,2,6151.97,3,1,0,0,4,2019,16
2019-04-18,2,7216.63,4,0,0,0,4,2019,16
2019-04-19,2,2761.57,5,1,1,0,4,2019,16
2019-04-20,2,10614.41,6,1,0,0,4,2019,16
2019-04-22,2,2231.67,1,0,1,0,4,2019,17
2019-04-23,2,5723.17,2,0,0,0,4,2019,17
2019-04-24,2,5849.84,3,1,0,0,4,2019,17
2019-04-25,2,6480.18,4,1,0,0,4,2019,17
2019-04-26,2,6647.41,5,1,0,0,4,2019,17
2019-04-27,2,7484.38,6,0,0,0,4,2019,17
2019-04-29,2,4737.83,1,0,0,0,4,2019,18
2019-04-30,2,7381.83,2,0,0,0,4,2019,18
2019-05-01,2,2373.06,3,0,1,0,5,2019,18
2019-05-02,2,5340.66,4,0,0,0,5,2019,18
2019-05-03,2,6213.97,5,0,0,0,5,2019,18
2019-05-04,2,7115.22,6,0,0,0,5,2019,18
2019-05-06,2,5731.57,1,0,0,0,5,2019,19
2019-05-07,2,5312.42,2,0,0,0,5,2019,19
2019-05-08,2,5476.45,3,0,0,0,5,2019,19
2019-05-09,2,5869.38,4,0,0,0,5,2019,19
2019-05-10,2,6358.22,5,0,0,0,5,2019,19
2019-05-11,2,7029.83,6,0,0,0,5,2019,19
2019-05-13,2,5964.31,1,0,0,0,5,2019,20
2019-05-14,2,6045.26,2,0,0,0,5,2019,20
2019-05-15,2,5765.04,3,0,0,0,5,2019,20
2019-05-16,2,6333.35,4,1,0,0,5,2019,20
2019-05-17,2,6043.98,5,0,0,0,5,2019,20
2019-05-18,2,7366.72,6,1,0,0,5,2019,20
2019-05-20,2,5421.31,1,0,0,0,5,2019,21
2019-05-21,2,6195.38,2,1,0,0,5,2019,21
2019-05-22,2,7004.73,3,1,0,0,5,2019,21
2019-05-23,2,5601.36,4,0,0,0,5,2019,21
2019-05-24,2,6237.77,5,0,0,0,5,2019,21
2019-05-25,2,8569.81,6,1,0,0,5,2019,21
2019-05-27,2,5123.71,1,0,0,0,5,2019,22
2019-05-28,2,6091.57,2,0,0,0,5,2019,22
2019-05-29,2,6381.77,3,1,0,0,5,2019,22
2019-05-30,2,6120.84,4,0,0,0,5,2019,22
2019-05-31,2,8133.59,5,1,0,0,5,2019,22
2019-06-01,2,8892.77,6,1,0,0,6,2019,22
2019-06-03,2,6131.38,1,1,0,0,6,2019,23
2019-06-04,2,5804.15,2,1,0,0,6,2019,23
2019-06-05,2,5712.7,3,1,0,0,6,2019,23
2019-06-06,2,5964.82,4,0,0,0,6,2019,23
2019-06-07,2,6301.81,5,0,0,0,6,2019,23
2019-06-08,2,6757.79,6,0,0,0,6,2019,23
2019-06-10,2,5778.45,1,0,0,0,6,2019,24
2019-06-11,2,4604.97,2,0,0,0,6,2019,24
2019-06-12,2,5448.64,3,0,0,0,6,2019,24
2019-06-13,2,6025.56,4,0,0,0,6,2019,24
2019-06-14,2,6911.83,5,1,0,0,6,2019,24
2019-06-15,2,7407.87,6,0,0,0,6,2019,24
2019-06-17,2,6364.24,1,1,0,0,6,2019,25
2019-06-18,2,4906.52,2,0,0,0,6,2019,25
2019-06-19,2,5555.17,3,0,0,0,6,2019,25
2019-06-20,2,5533.84,4,0,0,0,6,2019,25
2019-06-21,2,6152.48,5,0,0,0,6,2019,25
2019-06-22,2,9314.15,6,1,0,0,6,2019,25
2019-06-24,2,5242.46,1,0,0,0,6,2019,26
2019-06-25,2,5431.46,2,0,0,0,6,2019,26
2019-06-26,2,5761.38,3,0,0,0,6,2019,26
2019-06-27,2,6428.05,4,1,0,0,6,2019,26
2019-06-28,2,6344.87,5,0,0,0,6,2019,26
2019-06-29,2,6539.02,6,0,0,0,6,2019,26
2019-07-01,2,5075.99,1,0,0,1,7,2019,27
2019-07-02,2,5253.62,2,0,0,1,7,2019,27
2019-07-03,2,5557.59,3,0,0,1,7,2019,27
2019-07-04,2,6113.6,4,0,0,1,7,2019,27
2019-07-05,2,5917.33,5,0,0,1,7,2019,27
2019-07-06,2,6639.34,6,0,0,1,7,2019,27
2019-07-08,2,5978.2,1,0,0,1,7,2019,28
2019-07-09,2,5983.58,2,0,0,1,7,2019,28
2019-07-10,2,5369.27,3,0,0,1,7,2019,28
2019-07-11,2,5629.91,4,0,0,1,7,2019,28
2019-07-12,2,6709.0,5,1,0,1,7,2019,28
2019-07-13,2,7507.92,6,0,0,1,7,2019,28
2019-07-15,2,5447.38,1,0,0,1,7,2019,29
2019-07-16,2,5647.69,2,0,0,1,7,2019,29
2019-07-17,2,5472.67,3,0,0,1,7,2019,29
2019-07-18,2,5691.11,4,1,0,1,7,2019,29
2019-07-19,2,6260.8,5,0,0,1,7,2019,29
2019-07-20,2,7514.17,6,0,0,1,7,2019,29
2019-07-22,2,4857.58,1,0,0,1,7,2019,30
2019-07-23,2,5323.17,2,0,0,1,7,2019,30
2019-07-24,2,5249.17,3,0,0,1,7,2019,30
2019-07-25,2,5269.03,4,0,0,1,7,2019,30
2019-07-26,2,6489.3,5,0,0,1,7,2019,30
2019-07-27,2,7601.14,6,0,0,1,7,2019,30
2019-07-29,2,5362.09,1,0,0,1,7,2019,31
2019-07-30,2,5232.27,2,0,0,1,7,2019,31
2019-07-31,2,5283.45,3,0,0,1,7,2019,31
2019-08-01,2,6050.32,4,0,0,1,8,2019,31
2019-08-02,2,6246.38,5,0,0,1,8,2019,31
2019-08-03,2,8185.46,6,1,0,1,8,2019,31
2019-08-05,2,5382.44,1,0,0,1,8,2019,32
2019-08-06,2,6875.64,2,0,0,1,8,2019,32
2019-08-07,2,5207.46,3,0,0,1,8,2019,32
2019-08-08,2,6310.41,4,0,0,1,8,2019,32
2019-08-09,2,5944.45,5,0,0,1,8,2019,32
2019-08-10,2,8026.48,6,0,0,1,8,2019,32
2019-08-12,2,4930.61,1,0,0,1,8,2019,33
2019-08-13,2,6643.95,2,1,0,1,8,2019,33
2019-08-14,2,6398.47,3,1,0,1,8,2019,33
2019-08-15,2,5981.87,4,0,0,1,8,2019,33
2019-08-16,2,5478.3,5,0,0,1,8,2019,33
2019-08-17,2,7848.98,6,0,0,1,8,2019,33
2019-08-19,2,5020.06,1,0,0,1,8,2019,34
2019-08-20,2,6914.2,2,1,0,1,8,2019,34
2019-08-21,2,5492.44,3,0,0,1,8,2019,34
2019-08-22,2,6363.82,4,0,0,1,8,2019,34
2019-08-23,2,5013.85,5,0,0,1,8,2019,34
2019-08-24,2,7805.71,6,0,0,1,8,2019,34
2019-08-26,2,5943.46,1,0,0,1,8,2019,35
2019-08-27,2,5555.69,2,0,0,1,8,2019,35
2019-08-28,2,5179.22,3,1,0,1,8,2019,35
2019-08-29,2,6394.8,4,0,0,1,8,2019,35
2019-08-30,2,6939.65,5,1,0,1,8,2019,35
2019-08-31,2,7728.4,6,0,0,1,8,2019,35
2019-09-02,2,6062.87,1,1,0,0,9,2019,36
2019-09-03,2,6618.14,2,1,0,0,9,2019,36
2019-09-04,2,5186.66,3,0,0,0,9,2019,36
2019-09-05,2,6417.1,4,0,0,0,9,2019,36
2019-09-06,2,7988.43,5,1,0,0,9,2019,36
2019-09-07,2,9035.12,6,1,0,0,9,2019,36
2019-09-09,2,6254.14,1,0,0,0,9,2019,37
2019-09-10,2,5702.99,2,0,0,0,9,2019,37
2019-09-11,2,6022.31,3,0,0,0,9,2019,37
2019-09-12,2,5937.34,4,0,0,0,9,2019,37
2019-09-13,2,6290.06,5,0,0,0,9,2019,37
2019-09-14,2,7122.91,6,0,0,0,9,2019,37
2019-09-16,2,5425.44,1,0,0,0,9,2019,38
2019-09-17,2,5644.68,2,0,0,0,9,2019,38
2019-09-18,2,5267.17,3,0,0,0,9,2019,38
2019-09-19,2,5922.0,4,0,0,0,9,2019,38
2019-09-20,2,6698.99,5,0,0,0,9,2019,38
2019-09-21,2,7671.14,6,0,0,0,9,2019,38
2019-09-23,2,5767.28,1,0,0,0,9,2019,39
2019-09-24,2,6075.29,2,1,0,0,9,2019,39
2019-09-25,2,5133.61,3,0,0,0,9,2019,39
2019-09-26,2,6889.16,4,1,0,0,9,2019,39
2019-09-27,2,7760.91,5,1,0,0,9,2019,39
2019-09-28,2,8729.03,6,0,0,0,9,2019,39
2019-09-30,2,6425.84,1,0,0,0,9,2019,40
2019-10-01,2,5775.01,2,0,0,0,10,2019,40
2019-10-02,2,7267.71,3,0,0,0,10,2019,40
